,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,lat,long,meters_living,meters_lot,meters_above,meters_basement
82,355000.0,2,1.0,1.0,0,0,3,7,1948,47.5474,-122.291,187.66257896692682,624.3032329988852,93.83128948346341,93.83128948346341
83,356000.0,3,1.5,1.0,0,0,3,8,1964,47.4811,-122.149,156.0758082497213,809.3645484949833,156.0758082497213,0.0
84,315000.0,3,1.0,1.0,0,0,3,6,1952,47.7264,-122.31,89.18617614269789,616.3136380527685,89.18617614269789,0.0
85,940000.0,3,1.5,2.0,0,0,3,9,1925,47.6337,-122.365,198.81085098476404,334.4481605351171,176.51430694908956,22.296544035674472
86,305000.0,5,2.25,1.5,0,0,5,7,1961,47.2909,-122.189,247.1200297287254,780.3790412486065,247.1200297287254,0.0
87,461000.0,3,3.25,2.0,0,0,3,9,2006,47.5228,-122.199,257.3392790784095,583.2404310665181,183.9464882943144,73.39279078409514
88,215000.0,2,2.25,2.0,0,0,4,7,1979,47.518,-122.194,149.5726495726496,189.520624303233,149.5726495726496,0.0
89,335000.0,2,1.75,2.0,0,0,3,7,2006,47.5394,-122.387,95.68933481976961,99.03381642512078,71.07023411371237,24.619100706057228
90,243500.0,4,2.5,2.0,0,0,3,7,1988,47.2897,-122.372,183.9464882943144,687.7554812337421,183.9464882943144,0.0
91,1099880.0,5,2.75,2.0,0,0,4,10,2001,47.6506,-122.391,327.0159791898923,590.2081010776664,327.0159791898923,0.0
92,153000.0,3,1.0,1.0,0,0,3,7,1962,47.322,-122.351,111.48272017837236,975.4738015607581,111.48272017837236,0.0
93,430000.0,3,1.5,1.0,0,0,3,8,1939,47.687,-122.386,146.78558156819028,464.5113340765515,119.84392419175029,26.941657376439988
94,700000.0,3,1.5,1.0,0,0,3,8,1939,47.687,-122.386,146.78558156819028,464.5113340765515,119.84392419175029,26.941657376439988
95,905000.0,4,2.5,1.0,0,0,3,7,1946,47.5873,-122.249,306.577480490524,952.2482348569306,222.03641768859163,84.54106280193237
96,247500.0,3,1.75,1.0,0,0,3,7,1967,47.3576,-122.277,182.0884429580082,1456.8004459308809,182.0884429580082,0.0
97,199000.0,4,1.5,1.0,0,0,4,7,1975,47.3036,-122.378,107.76662950575995,594.5745076179859,107.76662950575995,0.0
98,314000.0,3,1.75,1.0,0,0,5,7,1980,47.4109,-121.958,168.15310293571164,3883.3147528799705,112.41174284652546,55.74136008918618
99,437500.0,3,2.5,2.0,0,2,3,9,1992,47.4838,-121.714,215.5332590115199,3423.1698253437385,215.5332590115199,0.0
100,850830.0,3,2.5,1.5,0,0,5,9,1910,47.6415,-122.315,192.30769230769232,1230.1189149015236,117.98587885544408,74.32181345224824
101,555000.0,3,2.0,1.5,0,0,4,7,1929,47.6775,-122.372,183.9464882943144,323.1140839836492,133.77926421404683,50.16722408026756
102,699950.0,3,2.25,2.0,0,0,4,8,1983,47.7731,-122.08,203.45596432552955,9995.633593459681,203.45596432552955,0.0
103,1088000.0,3,2.5,2.0,0,0,3,8,1950,47.5814,-122.196,271.27461910070605,753.7160906726125,271.27461910070605,0.0
104,290000.0,3,1.0,1.0,0,0,3,7,1954,47.4375,-122.184,112.41174284652546,3151.15198810851,112.41174284652546,0.0
105,375000.0,3,2.5,1.0,0,0,4,8,1978,47.4431,-122.133,217.3913043478261,929.4871794871796,135.63730955035302,81.75399479747307
106,460000.0,3,1.0,1.5,0,0,4,7,1939,47.6878,-122.38,155.1467855815682,372.07357859531777,108.69565217391305,46.45113340765515
107,188500.0,2,1.75,1.0,0,0,4,8,1985,47.3813,-122.322,115.19881085098477,231.60535117056858,115.19881085098477,0.0
108,680000.0,4,2.5,2.0,0,0,4,10,1991,47.7304,-122.082,291.7131178000743,2604.700854700855,291.7131178000743,0.0
109,470000.0,5,1.75,2.0,0,0,4,7,1942,47.6417,-122.109,188.5916016350799,1146.5997770345598,188.5916016350799,0.0
110,597750.0,4,2.5,2.0,0,0,3,8,1984,47.5386,-122.053,214.60423634336678,894.0914158305463,214.60423634336678,0.0
111,570000.0,3,1.75,1.0,0,0,5,6,1905,47.6823,-122.349,117.05685618729098,309.17874396135267,65.03158677071721,52.02526941657377
112,272500.0,3,1.75,1.0,0,0,4,7,1980,47.3624,-122.031,143.06949089557787,1170.5685618729099,107.76662950575995,35.30286138981791
113,329950.0,3,1.75,1.0,0,2,3,7,1971,47.5474,-122.295,193.23671497584542,554.5336306205871,100.33444816053512,92.9022668153103
114,480000.0,4,2.5,2.0,0,3,3,9,2001,47.3183,-122.253,300.0743218134523,1502.322556670383,234.11371237458195,65.9606094388703
115,740500.0,3,3.5,2.0,0,0,3,8,1900,47.6981,-122.368,406.9119286510591,589.9293942772204,258.26830174656266,148.64362690449647
116,518500.0,3,3.5,3.0,0,0,3,8,2010,47.6824,-122.347,147.71460423634338,102.37829803047195,147.71460423634338,0.0
117,205425.0,2,1.0,1.0,0,0,4,6,1945,47.5009,-122.248,81.75399479747307,629.8773690078038,81.75399479747307,0.0
118,171800.0,4,2.0,1.0,0,0,3,6,1950,47.4965,-122.303,145.85655890003716,891.8617614269789,145.85655890003716,0.0
119,535000.0,4,1.0,1.5,0,0,4,7,1925,47.587,-122.294,149.5726495726496,277.0345596432553,149.5726495726496,0.0
120,660000.0,3,2.5,1.0,0,2,3,8,1964,47.7728,-122.386,222.96544035674472,601.4492753623189,144.92753623188406,78.03790412486065
121,391500.0,3,2.0,1.0,0,0,3,7,1987,47.7288,-122.226,134.70828688219993,848.3835005574136,134.70828688219993,0.0
122,395000.0,2,1.0,1.0,0,0,3,6,1953,47.6999,-122.364,71.53474544778894,557.4136008918618,71.53474544778894,0.0
123,445000.0,4,1.75,1.5,0,0,5,7,1924,47.5299,-122.266,195.09476031215164,408.7699739873653,159.7918989223337,35.30286138981791
124,770000.0,3,2.25,2.0,0,0,3,9,1990,47.6897,-122.098,270.34559643255295,947.9747305834263,270.34559643255295,0.0
125,1450000.0,4,2.75,1.5,0,0,3,8,1914,47.6141,-122.212,255.4812337421033,1652.6384243775549,183.9464882943144,71.53474544778894
126,445000.0,3,2.25,1.0,0,2,3,8,1967,47.5091,-122.244,195.09476031215164,761.8914901523598,150.5016722408027,44.593088071348944
127,260000.0,4,2.25,1.0,0,0,3,8,1978,47.3129,-122.39,200.66889632107024,818.561872909699,126.34708286882201,74.32181345224824
128,822500.0,5,3.5,2.0,0,0,5,7,1926,47.6763,-122.352,215.5332590115199,460.7952434039391,159.7918989223337,55.74136008918618
129,430000.0,4,2.5,2.0,0,0,3,7,2004,47.5319,-121.85,192.30769230769232,400.4087699739874,192.30769230769232,0.0
130,212000.0,3,1.75,1.0,0,0,4,7,1986,47.2761,-122.152,98.47640282422891,731.6053511705686,98.47640282422891,0.0
131,660500.0,4,2.25,1.0,0,0,3,8,1986,47.5343,-122.054,186.7335562987737,892.1404682274248,133.77926421404683,52.95429208472687
132,784000.0,3,3.5,1.5,0,0,3,9,1989,47.697,-122.072,366.96395392047566,10319.397993311037,228.53957636566332,138.42437755481234
133,453246.0,3,2.5,2.0,0,0,3,8,2014,47.5517,-121.998,186.7335562987737,212.46748420661464,129.13415087328133,57.599405425492385
134,675000.0,4,3.5,3.0,0,0,3,9,2005,47.6734,-122.38,198.81085098476404,211.63136380527686,198.81085098476404,0.0
135,199000.0,3,1.75,1.0,0,0,4,7,1956,47.3257,-122.296,122.63099219620959,1615.5704199182462,122.63099219620959,0.0
136,220000.0,4,1.75,1.0,0,0,3,7,1968,47.3309,-122.299,187.66257896692682,728.3537718320327,93.83128948346341,93.83128948346341
137,452000.0,4,2.25,1.0,0,0,4,8,1968,47.7689,-122.266,240.61687105165367,929.2084726867336,124.4890375325158,116.12783351913788
138,382500.0,2,1.0,1.0,0,0,3,6,1981,47.7135,-122.287,110.55369751021925,412.4860646599777,110.55369751021925,0.0
139,519950.0,3,2.25,3.0,0,0,3,8,2014,47.6722,-122.381,108.69565217391305,116.03493125232256,108.69565217391305,0.0
140,665000.0,2,1.0,1.0,0,0,3,7,1925,47.6338,-122.358,103.12151616499443,297.28725380899294,103.12151616499443,0.0
141,527700.0,5,2.5,1.0,0,0,4,8,1968,47.5707,-122.128,261.98439241917504,870.958751393534,143.99851356373097,117.98587885544408
142,205000.0,3,1.0,1.0,0,0,4,7,1962,47.4563,-122.171,149.5726495726496,797.0085470085471,93.83128948346341,55.74136008918618
143,420000.0,3,1.0,1.0,0,0,4,7,1923,47.7144,-122.351,98.47640282422891,752.2296544035675,87.32813080639168,11.148272017837236
144,500000.0,4,2.25,1.0,0,0,4,8,1961,47.5495,-122.174,188.5916016350799,791.2486064659978,128.2051282051282,60.38647342995169
145,921500.0,4,2.5,2.0,0,0,4,9,1994,47.7421,-122.026,340.9513192121888,29298.95949461167,340.9513192121888,0.0
146,890000.0,4,1.0,2.0,0,0,3,8,1905,47.6354,-122.353,236.90078037904127,371.6090672612412,220.1783723522854,16.722408026755854
147,430000.0,2,2.5,2.0,0,0,3,7,2007,47.5262,-121.943,224.8234856930509,5665.551839464883,224.8234856930509,0.0
148,258000.0,5,2.0,1.0,0,0,4,8,1960,47.3887,-122.286,209.95912300260127,1161.2783351913788,104.97956150130064,104.97956150130064
149,511000.0,3,1.0,1.0,0,0,3,7,1947,47.6873,-122.336,132.85024154589374,320.9773318468971,91.0442214790041,41.80602006688964
150,532170.0,3,2.0,2.0,0,0,3,8,1990,47.6838,-122.353,126.34708286882201,287.06800445930884,126.34708286882201,0.0
151,560000.0,3,1.0,1.5,0,0,3,7,1947,47.655,-122.359,103.12151616499443,464.5113340765515,103.12151616499443,0.0
152,282950.0,3,1.0,1.0,0,0,4,7,1954,47.3255,-122.304,116.12783351913788,761.7985878855444,116.12783351913788,0.0
153,2250000.0,4,3.25,2.0,0,3,3,12,2006,47.562,-122.162,481.23374210330735,1844.1099962839094,328.87402452619847,152.35971757710888
154,350000.0,1,1.0,1.0,0,0,3,7,1942,47.679,-122.3,65.03158677071721,473.80156075808253,65.03158677071721,0.0
155,215000.0,3,1.0,1.0,0,0,4,7,1967,47.4479,-122.176,109.62467484206616,712.4674842066147,109.62467484206616,0.0
156,650000.0,5,3.5,2.0,0,0,3,9,1996,47.525,-122.172,367.8929765886288,2345.3177257525085,232.25566703827576,135.63730955035302
157,320000.0,4,2.75,1.0,0,0,3,8,1967,47.3135,-122.369,245.26198439241918,696.7670011148273,150.5016722408027,94.7603121516165
158,247000.0,3,2.0,1.5,0,0,3,7,1916,47.2086,-121.996,117.98587885544408,668.7105165366036,117.98587885544408,0.0
159,320000.0,4,1.75,1.0,0,0,4,8,1968,47.4715,-122.118,163.50798959494614,1038.647342995169,163.50798959494614,0.0
160,255000.0,5,2.25,1.0,0,0,3,7,1962,47.4877,-122.335,191.37866963953923,801.9323671497585,95.68933481976961,95.68933481976961
161,438000.0,3,1.75,1.0,0,0,3,7,1962,47.7171,-122.193,165.36603493125233,897.4358974358975,165.36603493125233,0.0
162,900000.0,3,2.5,2.0,0,0,3,10,2000,47.6012,-122.023,315.867707172055,1542.4563359345968,315.867707172055,0.0
163,441000.0,3,2.75,1.0,0,0,3,7,1979,47.7319,-122.224,177.44332961724268,676.328502415459,107.76662950575995,69.67670011148273
164,420000.0,3,2.0,1.0,0,0,4,7,1975,47.4582,-122.023,187.66257896692682,3561.1296915644743,93.83128948346341,93.83128948346341
165,370000.0,3,1.75,1.0,0,0,3,7,1976,47.7209,-122.168,146.78558156819028,650.3158677071721,109.62467484206616,37.16090672612412
166,269950.0,2,1.75,1.0,0,0,5,5,1949,47.408,-122.327,124.4890375325158,673.5414344109996,65.03158677071721,59.45745076179859
167,807100.0,4,2.5,2.0,0,0,3,9,1999,47.565,-122.125,248.9780750650316,417.96729840208104,248.9780750650316,0.0
168,653000.0,3,2.5,1.0,0,0,4,8,1979,47.7028,-122.231,248.9780750650316,905.7971014492754,149.5726495726496,99.40542549238202
169,371500.0,3,2.0,1.0,0,0,5,7,1964,47.7458,-122.331,127.27610553697511,774.4332961724267,127.27610553697511,0.0
170,284000.0,3,1.75,1.0,0,0,3,7,1954,47.4776,-122.337,144.92753623188406,1950.9476031215163,144.92753623188406,0.0
171,272000.0,3,1.75,1.0,0,0,4,7,1978,47.3026,-122.374,200.66889632107024,663.3221850613155,155.1467855815682,45.52211073950205
172,313000.0,3,1.5,1.5,0,0,3,7,1955,47.7658,-122.339,124.4890375325158,735.0427350427351,124.4890375325158,0.0
173,917500.0,4,2.5,2.0,0,0,3,10,1984,47.6477,-122.182,360.46079524340394,3251.8580453363065,238.75882571534746,121.7019695280565
174,673000.0,4,2.25,2.0,0,0,4,8,1980,47.5619,-122.125,240.61687105165367,760.8695652173914,240.61687105165367,0.0
175,425000.0,3,2.5,2.0,0,0,3,8,2008,47.6106,-122.31,104.05053883314754,102.19249349684132,76.17985878855444,27.87068004459309
176,399950.0,5,2.75,1.0,0,0,3,7,1986,47.5868,-122.308,183.01746562616128,501.6722408026756,122.63099219620959,60.38647342995169
177,385000.0,3,1.0,1.0,0,0,3,6,1901,47.6101,-122.307,113.34076551467857,445.93088071348944,113.34076551467857,0.0
178,269950.0,3,1.5,1.0,0,2,4,7,1975,47.1976,-121.999,181.1594202898551,702.3411371237459,122.63099219620959,58.52842809364549
179,330000.0,2,1.0,1.0,0,0,3,7,1949,47.7224,-122.358,125.4180602006689,763.6566332218507,98.47640282422891,26.941657376439988
180,260000.0,3,2.5,2.0,0,0,3,7,1988,47.3505,-122.179,155.1467855815682,538.5544407283538,155.1467855815682,0.0
181,470000.0,4,3.0,1.5,0,0,4,7,1925,47.5384,-122.376,221.1073950204385,476.1241174284653,156.0758082497213,65.03158677071721
182,589000.0,4,3.0,2.0,0,0,5,7,1961,47.7044,-122.2,226.68153102935713,891.8617614269789,226.68153102935713,0.0
183,163500.0,2,1.5,2.0,0,0,3,7,1996,47.3848,-122.039,97.54738015607582,317.6328502415459,97.54738015607582,0.0
184,835000.0,4,2.75,2.0,0,0,3,9,1993,47.6993,-122.102,290.7840951319212,1246.0052025269417,198.81085098476404,91.9732441471572
185,1095000.0,5,3.0,1.0,0,2,4,10,1986,47.6627,-122.188,379.9702712746191,1193.7941285767374,194.1657376439985,185.8045336306206
186,269000.0,4,1.75,1.0,0,0,4,8,1969,47.3099,-122.379,138.42437755481234,929.022668153103,102.19249349684132,36.231884057971016
187,560000.0,3,2.5,2.0,0,0,3,8,1987,47.62,-122.043,176.51430694908956,812.3374210330733,176.51430694908956,0.0
188,615000.0,4,1.0,1.5,0,0,4,6,1901,47.65,-122.34,123.5600148643627,222.96544035674472,123.5600148643627,0.0
189,585188.0,3,2.25,1.0,0,0,3,8,1975,47.6647,-122.153,207.17205499814196,931.438127090301,132.85024154589374,74.32181345224824
190,305000.0,3,1.75,1.0,0,0,3,7,1977,47.726,-122.191,153.288740245262,880.7134894091416,113.34076551467857,39.947974730583425
191,166950.0,3,1.0,1.0,0,0,3,6,1959,47.4616,-122.184,110.55369751021925,819.3979933110369,110.55369751021925,0.0
192,799000.0,3,2.5,1.0,0,0,4,8,1959,47.5505,-122.219,198.81085098476404,919.4537346711261,198.81085098476404,0.0
193,400000.0,3,2.5,1.0,0,0,4,7,1962,47.7606,-122.336,202.52694165737645,697.5102192493497,131.9212188777406,70.60572277963583
194,230000.0,3,1.0,1.0,0,0,3,7,1948,47.7481,-122.3,98.47640282422891,950.2043849869938,98.47640282422891,0.0
195,256883.0,3,2.5,2.0,0,0,3,8,2003,47.2779,-122.347,157.00483091787441,466.83389074693423,157.00483091787441,0.0
196,423000.0,4,2.0,1.5,0,0,5,7,1920,47.5511,-122.312,183.01746562616128,602.0066889632108,104.97956150130064,78.03790412486065
197,465000.0,3,2.5,2.0,0,0,3,8,2007,47.5488,-122.372,199.73987365291714,379.4128576737273,199.73987365291714,0.0
198,440000.0,3,2.5,2.0,0,0,3,7,1997,47.5385,-121.911,177.44332961724268,6151.1519881085105,177.44332961724268,0.0
199,385000.0,3,1.75,1.0,0,0,4,7,1969,47.4058,-121.994,125.4180602006689,14406.633221850614,125.4180602006689,0.0
200,210000.0,3,1.0,1.0,0,0,4,6,1943,47.5093,-122.184,79.89594946116685,1089.2790784095132,79.89594946116685,0.0
201,297000.0,3,2.5,2.0,0,0,3,8,1994,47.3777,-122.165,180.23039762170197,1389.0746934225197,180.23039762170197,0.0
202,470000.0,3,1.0,1.0,0,0,3,7,1952,47.675,-122.394,93.83128948346341,464.5113340765515,93.83128948346341,0.0
203,226500.0,3,1.5,1.0,0,0,4,7,1976,47.3025,-122.37,120.77294685990339,684.6897064288369,83.61204013377927,37.16090672612412
